Standard,Category,Style Name,Internal Name
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Alternate (ANSI),"1:Alternate (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Datum (ANSI),"1:Datum (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Datum (ANSI),"1:Datum (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Default (ANSI),"1:Default (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI),"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI),"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI),"1:Label Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Default - mm [in] (ANSI),"1:Default - mm [in] (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Default - in [mm] (ANSI),"1:Default - in [mm] (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI),"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI),"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI),"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Datum (ANSI),"1:Datum (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Leader,Alternate (ANSI),"1:Alternate (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,TransitionSymbol,Transition Symbol (Object Defaults (ANSI)),"1:Transition Symbol (Object Defaults (ANSI))
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,EdgeSymbol,Edge Symbol (Object Defaults (ANSI)),"1:Edge Symbol (Object Defaults (ANSI))
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Layers,Break Line (ANSI),"1:Break Line (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
copy of hi-tech04302025,Layers,Roll Centerline,"1:Roll Centerline
"
copy of hi-tech04302025,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
copy of hi-tech04302025,Layers,Center Mark (ANSI),"1:Center Mark (ANSI)
"
copy of hi-tech04302025,ViewAnnotation,View Annotation (ANSI) Listing,"1:View Annotation (ANSI)
"
copy of hi-tech04302025,Layers,Section Line (ANSI),"1:Section Line (ANSI)
"
copy of hi-tech04302025,Layers,Visible (ANSI),"1:Visible (ANSI)
"
copy of hi-tech04302025,Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
copy of hi-tech04302025,Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
copy of hi-tech04302025,Table,Table (ANSI),"1:Table (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,ViewAnnotation,View Annotation (ANSI) Listing,"1:View Annotation (ANSI)
"
copy of hi-tech04302025,Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
copy of hi-tech04302025,Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
copy of hi-tech04302025,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
copy of hi-tech04302025,Layers,Work Point (ANSI),"1:Work Point (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Layers,Bend Centerline (ANSI),"1:Bend Centerline (ANSI)
"
copy of hi-tech04302025,Layers,Bend Centerline (ANSI),"1:Bend Centerline (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Table,Table (ANSI),"1:Table (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Table,Table (ANSI),"1:Table (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Layers,3D Sketch Geometry (ANSI),"1:3D Sketch Geometry (ANSI)
"
copy of hi-tech04302025,Layers,Overlay (ANSI),"1:Overlay (ANSI)
"
copy of hi-tech04302025,Text,DEFAULT-ANSI TitleBlock,"1:DEFAULT-ANSI TitleBlock
"
copy of hi-tech04302025,Layers,Title (ANSI),"1:Layer2
"
copy of hi-tech04302025,Layers,Title (ANSI),"1:Layer2
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Layers,Border (ANSI),"1:Layer1
"
copy of hi-tech04302025,Layers,Border (ANSI),"1:Layer1
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Layers,Sketch Geometry (ANSI),"1:Sketch Geometry (ANSI)
"
copy of hi-tech04302025,Hatch,Hatch (ANSI),"1:Hatch (ANSI)
"
copy of hi-tech04302025,Layers,Hatch (ANSI),"1:Hatch (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Layers,Sketch Geometry (ANSI),"1:Sketch Geometry (ANSI)
"
copy of hi-tech04302025,Hatch,Hatch (ANSI),"1:Hatch (ANSI)
"
copy of hi-tech04302025,Layers,Hatch (ANSI),"1:Hatch (ANSI)
"
copy of hi-tech04302025,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
copy of hi-tech04302025,Layers,Work Point (ANSI),"1:Work Point (ANSI)
"
copy of hi-tech04302025,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
copy of hi-tech04302025,Layers,Work Axis (ANSI),"1:Work Axis (ANSI)
"
copy of hi-tech04302025,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
copy of hi-tech04302025,Layers,Work Plane (ANSI),"1:Work Plane (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI) Listing,"1:Label Text (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Layers,Tweak Trail (ANSI),"1:Tweak Trail (ANSI)
"
copy of hi-tech04302025,Layers,Break Line (ANSI),"1:Break Line (ANSI)
"
copy of hi-tech04302025,Layers,Break Line (ANSI),"1:Break Line (ANSI)
"
copy of hi-tech04302025,ViewAnnotation,View Annotation (ANSI) Listing,"1:View Annotation (ANSI)
"
copy of hi-tech04302025,Layers,Section Line (ANSI),"1:Section Line (ANSI)
"
copy of hi-tech04302025,ViewAnnotation,View Annotation (ANSI) Listing,"1:View Annotation (ANSI)
"
copy of hi-tech04302025,Layers,Detail Boundary (ANSI),"1:Detail Boundary (ANSI)
"
copy of hi-tech04302025,Layers,Reference (ANSI),"1:Reference (ANSI)
"
copy of hi-tech04302025,Layers,Bend Extent (ANSI),"1:Bend Extent (ANSI)
"
copy of hi-tech04302025,Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
copy of hi-tech04302025,Layers,Hidden (ANSI),"1:Hidden (ANSI)
"
copy of hi-tech04302025,Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
copy of hi-tech04302025,Layers,Hidden (ANSI),"1:Hidden (ANSI)
"
copy of hi-tech04302025,Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
copy of hi-tech04302025,Layers,Visible (ANSI),"1:Visible (ANSI)
"
copy of hi-tech04302025,Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
copy of hi-tech04302025,Layers,Visible (ANSI),"1:Visible (ANSI)
"
copy of hi-tech04302025,WeldBead,Weld Bead Recovery (ANSI),"1:Weld Bead Recovery (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,WeldBead,Weld Bead Recovery (ANSI),"1:Weld Bead Recovery (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI) Listing,"1:Note Text (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
copy of hi-tech04302025,Layers,Centerline (ANSI),"1:Centerline (ANSI)
"
copy of hi-tech04302025,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
copy of hi-tech04302025,Layers,Center Mark (ANSI),"1:Center Mark (ANSI)
"
copy of hi-tech04302025,RevisionTable,Revision Table (ANSI),"1:Revision Table_Note Text (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,PartsList,Parts List (ANSI),"1:Parts List (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,HoleTable,Hole Table (ANSI),"1:Hole Table (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,DatumTarget,Datum Target (ANSI),"1:Datum Target (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,RevisionTable,Revision Table (ANSI),"1:Revision Table_Note Text (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Balloon,Balloon (ANSI),"1:Balloon (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Id,Datum ID (ANSI),"1:Datum ID (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Id,Datum ID (ANSI),"1:Datum ID (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,FeatureControlFrame,Feature Control Frame (ANSI),1:Feature Control Frame (ANSI) 
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Weld,Weld Symbol (ANSI),"1:Weld Symbol (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,SurfaceTexture,Surface Texture (ANSI),"1:Surface Texture (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Leader,General (ANSI),"1:General (ANSI)
"
copy of hi-tech04302025,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
copy of hi-tech04302025,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
copy of hi-tech04302025,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
copy of hi-tech04302025,TransitionSymbol,Transition Symbol (Object Defaults (ANSI)),"1:Transition Symbol (Object Defaults (ANSI))
"
copy of hi-tech04302025,EdgeSymbol,Edge Symbol (Object Defaults (ANSI)),"1:Edge Symbol (Object Defaults (ANSI))
"
copy of hi-tech04302025,ViewAnnotation,View Annotation (ANSI),"1:View Annotation (ANSI)
"
copy of hi-tech04302025,RevisionTable,Revision Table (ANSI),"1:Revision Table_Note Text (ANSI)
"
copy of hi-tech04302025,Table,Table (ANSI),"1:Table (ANSI)
"
copy of hi-tech04302025,HoleTable,Punch Table (ANSI),"1:Punch Table (ANSI)
"
copy of hi-tech04302025,HoleTable,Hole Table (ANSI),"1:Hole Table (ANSI)
"
copy of hi-tech04302025,Layers,Background Objects,"1:Copy (1) of Copy (1) of Bend Centerline (ANSI)
"
copy of hi-tech04302025,Layers,Referenced Objects,"1:Copy (1) of Bend Centerline (ANSI)
"
copy of hi-tech04302025,Layers,Overlay (ANSI),"1:Overlay (ANSI)
"
copy of hi-tech04302025,Layers,3D Sketch Geometry (ANSI),"1:3D Sketch Geometry (ANSI)
"
copy of hi-tech04302025,Layers,Title (ANSI),"1:Layer2
"
copy of hi-tech04302025,Layers,Border (ANSI),"1:Layer1
"
copy of hi-tech04302025,Layers,Work Point (ANSI),"1:Work Point (ANSI)
"
copy of hi-tech04302025,Layers,Work Plane (ANSI),"1:Work Plane (ANSI)
"
copy of hi-tech04302025,Layers,Work Axis (ANSI),"1:Work Axis (ANSI)
"
copy of hi-tech04302025,Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
copy of hi-tech04302025,Layers,Visible (ANSI),"1:Visible (ANSI)
"
copy of hi-tech04302025,Layers,Tweak Trail (ANSI),"1:Tweak Trail (ANSI)
"
copy of hi-tech04302025,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
copy of hi-tech04302025,Layers,Sketch Geometry (ANSI),"1:Sketch Geometry (ANSI)
"
copy of hi-tech04302025,Layers,Section Line (ANSI),"1:Section Line (ANSI)
"
copy of hi-tech04302025,Layers,Reference (ANSI),"1:Reference (ANSI)
"
copy of hi-tech04302025,Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
copy of hi-tech04302025,Layers,Hidden (ANSI),"1:Hidden (ANSI)
"
copy of hi-tech04302025,Layers,Hatch (ANSI),"1:Hatch (ANSI)
"
copy of hi-tech04302025,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
copy of hi-tech04302025,Layers,Detail Boundary (ANSI),"1:Detail Boundary (ANSI)
"
copy of hi-tech04302025,Layers,Centerline (ANSI),"1:Centerline (ANSI)
"
copy of hi-tech04302025,Layers,Center Mark (ANSI),"1:Center Mark (ANSI)
"
copy of hi-tech04302025,Layers,Break Line (ANSI),"1:Break Line (ANSI)
"
copy of hi-tech04302025,Layers,Bend Extent (ANSI),"1:Bend Extent (ANSI)
"
copy of hi-tech04302025,Layers,Bend Centerline (ANSI),"1:Bend Centerline (ANSI)
"
copy of hi-tech04302025,PartsList,Parts List (ANSI-AIP),"1:Parts List (ANSI-AIP)
"
copy of hi-tech04302025,PartsList,Material List (ANSI),"1:Material List (ANSI)
"
copy of hi-tech04302025,PartsList,Parts List (ANSI),"1:Parts List (ANSI)
"
copy of hi-tech04302025,Text,Note Text (ANSI),"1:Note Text (ANSI)
"
copy of hi-tech04302025,Text,Label Text (ANSI),"1:Label Text (ANSI)
"
